date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:30	3552/3552	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2010:32:33%20GMT	inuyasha.yoll.net/images/shichi/bks/weapon.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/weapon.gif	(from inuyasha.yoll.net/images/shichi/bks/weapon.htm)
18:48:31	5513/5513	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:43%20GMT	inuyasha.yoll.net/images/shichi/bks/grave.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/grave.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:31	6920/6920	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:32:00%20GMT	inuyasha.yoll.net/images/shichi/bks/kikyo.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/kikyo.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:32	22747/22747	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:28:47%20GMT	inuyasha.yoll.net/images/shichi/bks/attack.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/attack.jpg	(from inuyasha.yoll.net/images/shichi/bks/weapon.htm)
18:48:33	7409/7409	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:32:26%20GMT	inuyasha.yoll.net/images/shichi/bks/tear.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/tear.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:33	8838/8838	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:14%20GMT	inuyasha.yoll.net/images/shichi/bks/difference.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/difference.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:34	7501/7501	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:32:21%20GMT	inuyasha.yoll.net/images/shichi/bks/style.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/style.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:34	13948/13948	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:28:55%20GMT	inuyasha.yoll.net/images/shichi/bks/card.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card.htm	(from inuyasha.yoll.net/images/shichi/bks.htm)
18:48:35	12543/12543	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:09%20GMT	inuyasha.yoll.net/images/shichi/bks/die3.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/die3.jpg	(from inuyasha.yoll.net/images/shichi/bks/moments.htm)
18:48:36	9209/9209	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:21%20GMT	inuyasha.yoll.net/images/shichi/bks/fight1.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/fight1.jpg	(from inuyasha.yoll.net/images/shichi/bks/fights.htm)
